Level_4,Level_6,Level_6_Kod,Level_7,Level_7_Kod,Level_8,Level_8_Kod,Level_9,Level_9_Kod,Level_10,Level_10_Kod,Level_12,Level_12_Kod
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.5506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115609,"2-Magazynek modułów zabawek 06326UGP22PLPAPL09P12            0,00PLPA-PR-U22-010326-002",10115692,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.5506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115609,"2-Dociskacz 06326UGP22PLPAPL09P12            0,00PLPA-PR-U22-010326-002",10115693,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.5506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115609,"2-System IMC kody6326UGP22PLPAPL09P12            0,00PLPA-PR-U22-010326-002",10201543,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.5506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115609,"2-Zgrzewarka 06326UGP22PLPAPL09P12            0,00PLPA-PR-U22-010326-002",10115694,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.5506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115609,"2-Transporter polikordy 5002538/1506326UGP22PLPAPL09P12            0,00PLPA-PR-U22-010326-002",10115695,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.5506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115609,"2-Drukarka 06326UGP22PLPAPL09P12            0,00PLPA-PR-U22-010326-002",10115696,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.5506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115609,"2-Drukarka 06326UGP22PLPAPL09P12            0,00PLPA-PR-U22-010326-002",10115696,"3-Odkurzacz drukarki6326UGP22PLPAPL96P12            0,00PLPA-PR-U22-010326-002",10116376,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.5506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115609,"2-Drukarka 06326UGP22PLPAPL09P12            0,00PLPA-PR-U22-010326-002",10115696,"3-Transporter taśmowy506326UGP22PLPAPL96P12            0,00PLPA-PR-U22-010326-002",10160102,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.5506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115609,"2-Transporter płytkowy nr 06326UGP22PLPAPL09P12            0,00PLPA-PR-U22-010326-002",10116341,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.5506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115609,"2-Prasa wycinająca 06326UGP22PLPAPL09P12            0,00PLPA-PR-U22-010326-002",10115697,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.5506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115609,"2-Prasa wycinająca 06326UGP22PLPAPL09P12            0,00PLPA-PR-U22-010326-002",10115697,"3-Wieża układa.jajka po wycięciu w forem506326UGP22PLPAPL97P12            0,00PLPA-PR-U22-010326-002",10115793,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.5506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115609,"2-Maszyna pakująca 06326UGP22PLPAPL09P12            0,00PLPA-PR-U22-010326-002",10115698,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.5506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115609,"2-Maszyna pakująca 06326UGP22PLPAPL09P12            0,00PLPA-PR-U22-010326-002",10115698,"3-Zespół transporterów obiegu klocków506326UGP22PLPAPL98P12            0,00PLPA-PR-U22-010326-002",10115700,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.5506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115609,"2-Maszyna pakująca 06326UGP22PLPAPL09P12            0,00PLPA-PR-U22-010326-002",10115698,"3-Magazynek fundello506326UGP22PLPAPL98P12            0,00PLPA-PR-U22-010326-002",10115701,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.5506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115609,"2-Maszyna pakująca 06326UGP22PLPAPL09P12            0,00PLPA-PR-U22-010326-002",10115698,"3-Magazynek fundello506326UGP22PLPAPL98P12            0,00PLPA-PR-U22-010326-002",10115701,"4-Pompa próżniowa506326UGP22PLPAPL01P12            0,00PLPA-PR-U22-010326-002",10126609
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.5506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115609,"2-Maszyna pakująca 06326UGP22PLPAPL09P12            0,00PLPA-PR-U22-010326-002",10115698,"3-Transporter modułowy fundella506326UGP22PLPAPL98P12            0,00PLPA-PR-U22-010326-002",10116342,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.5506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115609,"2-Maszyna pakująca 06326UGP22PLPAPL09P12            0,00PLPA-PR-U22-010326-002",10115698,"3-Zespół wprowadzania klocków pod wycina506326UGP22PLPAPL98P12            0,00PLPA-PR-U22-010326-002",10115702,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.5506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115609,"2-Maszyna pakująca 06326UGP22PLPAPL09P12            0,00PLPA-PR-U22-010326-002",10115698,"3-Przekładacz produktu506326UGP22PLPAPL98P12            0,00PLPA-PR-U22-010326-002",10115703,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.5506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115609,"2-Maszyna pakująca 06326UGP22PLPAPL09P12            0,00PLPA-PR-U22-010326-002",10115698,"3-Przekładacz produktu506326UGP22PLPAPL98P12            0,00PLPA-PR-U22-010326-002",10115703,"4-Pompa próżniowa506326UGP22PLPAPL03P12            0,00PLPA-PR-U22-010326-002",10126610
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.5506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115609,"2-Winda 5002967/1506326UGP22PLPAPL09P12            0,00PLPA-PR-U22-010326-002",10115699,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.5506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115609,"2-Transporter z wypychaczem linii 5002967/2506326UGP22PLPAPL09P12            0,00PLPA-PR-U22-010326-002",10116904,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.6506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115610,,,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.6506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115610,"2-Transporter główny 06326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115705,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.6506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115610,"2-Magazynek modułów zabawek 06326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115706,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.6506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115610,"2-Dociskacz 06326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115707,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.6506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115610,"2-System IMC kody6326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10201544,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.6506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115610,"2-Zgrzewarka 06326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115708,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.6506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115610,"2-Transporter polikordy 6002546/1506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115710,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.6506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115610,"2-Drukarka 06326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115711,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.6506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115610,"2-Drukarka 06326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115711,"3-Odkurzacz6326UGP22PLPAPL11P12            0,00PLPA-PR-U22-010326-002",10116905,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.6506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115610,"2-Drukarka 06326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115711,"3-Transporter taśmowy506326UGP22PLPAPL11P12            0,00PLPA-PR-U22-010326-002",10160103,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.6506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115610,"2-Transporter płytkowy nr 06326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10116343,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.6506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115610,"2-Prasa wycinająca 06326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115712,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.6506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115610,"2-Prasa wycinająca 06326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115712,"3-Wieża układa.jajka po wycięciu w forem506326UGP22PLPAPL12P12            0,00PLPA-PR-U22-010326-002",10115794,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.6506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115610,"2-Maszyna pakująca 06326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115713,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.6506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115610,"2-Maszyna pakująca 06326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115713,"3-Zespół transporterów obiegu klocków506326UGP22PLPAPL13P12            0,00PLPA-PR-U22-010326-002",10115715,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.6506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115610,"2-Maszyna pakująca 06326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115713,"3-Magazynek fundello506326UGP22PLPAPL13P12            0,00PLPA-PR-U22-010326-002",10115716,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.6506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115610,"2-Maszyna pakująca 06326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115713,"3-Magazynek fundello506326UGP22PLPAPL13P12            0,00PLPA-PR-U22-010326-002",10115716,"4-Pompa próżniowa506326UGP22PLPAPL16P12            0,00PLPA-PR-U22-010326-002",10126611
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.6506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115610,"2-Maszyna pakująca 06326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115713,"3-Transporter modułowy fundella506326UGP22PLPAPL13P12            0,00PLPA-PR-U22-010326-002",10116344,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.6506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115610,"2-Maszyna pakująca 06326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115713,"3-Zespół wprowadzania klocków pod wycina506326UGP22PLPAPL13P12            0,00PLPA-PR-U22-010326-002",10115717,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.6506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115610,"2-Maszyna pakująca 06326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115713,"3-Przekładacz produktu506326UGP22PLPAPL13P12            0,00PLPA-PR-U22-010326-002",10115718,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.6506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115610,"2-Maszyna pakująca 06326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115713,"3-Przekładacz produktu506326UGP22PLPAPL13P12            0,00PLPA-PR-U22-010326-002",10115718,"4-Pompa próżniowa506326UGP22PLPAPL18P12            0,00PLPA-PR-U22-010326-002",10126612
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.6506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115610,"2-Winda 6002966/1506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115714,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Linia pakowania 2.6506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115610,"2-Transporter z wypychaczem linii 6002966/2506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10116903,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Trans.pakietów do kartoniarek 1-06326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10115729,,,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Osprzęt mechaniczny linii506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10116440,,,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Osprzęt mechaniczny linii506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10116440,"2-Wózek transportu zabawek506326UGP22PLPAPL40P12            0,00PLPA-PR-U22-010326-002",10117669,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Osprzęt mechaniczny linii506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10116440,"2-Odkurzacz Karcher506326UGP22PLPAPL40P12            0,00PLPA-PR-U22-010326-002",10169233,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Osprzęt mechaniczny linii506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10116440,"2-Matryca wycinająca506326UGP22PLPAPL40P12            0,00PLPA-PR-U22-010326-002",10116441,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Osprzęt mechaniczny linii506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10116440,"2-Matryca wycinająca506326UGP22PLPAPL40P12            0,00PLPA-PR-U22-010326-002",10116441,"3-Matryca nr UGP22PLPAPL41P12            0,00PLPA-PR-U22-010326-002",10116504,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Osprzęt mechaniczny linii506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10116440,"2-Matryca wycinająca506326UGP22PLPAPL40P12            0,00PLPA-PR-U22-010326-002",10116441,"3-Matryca nr UGP22PLPAPL41P12            0,00PLPA-PR-U22-010326-002",10116621,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Osprzęt mechaniczny linii506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10116440,"2-Matryca wycinająca506326UGP22PLPAPL40P12            0,00PLPA-PR-U22-010326-002",10116441,"3-Matryca nr UGP22PLPAPL41P12            0,00PLPA-PR-U22-010326-002",10116622,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Osprzęt mechaniczny linii506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10116440,"2-Matryca wycinająca506326UGP22PLPAPL40P12            0,00PLPA-PR-U22-010326-002",10116441,"3-Matryca nr UGP22PLPAPL41P12            0,00PLPA-PR-U22-010326-002",10116623,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Osprzęt mechaniczny linii506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10116440,"2-Matryca wycinająca506326UGP22PLPAPL40P12            0,00PLPA-PR-U22-010326-002",10116441,"3-Matryca nr 5506326UGP22PLPAPL41P12            0,00PLPA-PR-U22-010326-002",10117672,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Osprzęt mechaniczny linii506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10116440,"2-Matryca wycinająca506326UGP22PLPAPL40P12            0,00PLPA-PR-U22-010326-002",10116441,"3-Matryca nr 7506326UGP22PLPAPL41P12            0,00PLPA-PR-U22-010326-002",10117673,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Osprzęt mechaniczny linii506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10116440,"2-Matryca wycinająca506326UGP22PLPAPL40P12            0,00PLPA-PR-U22-010326-002",10116441,"3-Matryca nr UGP22PLPAPL41P12            0,00PLPA-PR-U22-010326-002",10117674,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Osprzęt mechaniczny linii506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10116440,"2-Matryca wycinająca506326UGP22PLPAPL40P12            0,00PLPA-PR-U22-010326-002",10116441,"3-Matryca nr UGP22PLPAPL41P12            0,00PLPA-PR-U22-010326-002",10118564,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Osprzęt mechaniczny linii506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10116440,"2-Matryca wycinająca506326UGP22PLPAPL40P12            0,00PLPA-PR-U22-010326-002",10116441,"3-Matryca nr UGP22PLPAPL41P12            0,00PLPA-PR-U22-010326-002",10127164,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Osprzęt mechaniczny linii506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10116440,"2-Matryca wycinająca506326UGP22PLPAPL40P12            0,00PLPA-PR-U22-010326-002",10116441,"3-Matryca nr UGP22PLPAPL41P12            0,00PLPA-PR-U22-010326-002",10127165,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Osprzęt mechaniczny linii506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10116440,"2-Matryca wycinająca506326UGP22PLPAPL40P12            0,00PLPA-PR-U22-010326-002",10116441,"3-Matryca nr UGP22PLPAPL41P12            0,00PLPA-PR-U22-010326-002",10128613,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Osprzęt mechaniczny linii506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10116440,"2-Matryca wycinająca506326UGP22PLPAPL40P12            0,00PLPA-PR-U22-010326-002",10116441,"3-Matryca nr 2506326UGP22PLPAPL41P12            0,00PLPA-PR-U22-010326-002",10129844,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Osprzęt mechaniczny linii506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10116440,"2-Matryca wycinająca506326UGP22PLPAPL40P12            0,00PLPA-PR-U22-010326-002",10116441,"3-Matryca nr 3506326UGP22PLPAPL41P12            0,00PLPA-PR-U22-010326-002",10129845,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Osprzęt mechaniczny linii506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10116440,"2-Matryca wycinająca506326UGP22PLPAPL40P12            0,00PLPA-PR-U22-010326-002",10116441,"3-Matryca nr 4506326UGP22PLPAPL41P12            0,00PLPA-PR-U22-010326-002",10129846,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Osprzęt mechaniczny linii506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10116440,"2-Matryca wycinająca506326UGP22PLPAPL40P12            0,00PLPA-PR-U22-010326-002",10116441,"3-Matryca nr 6506326UGP22PLPAPL41P12            0,00PLPA-PR-U22-010326-002",10129847,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Osprzęt mechaniczny linii506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10116440,"2-Sonotroda506326UGP22PLPAPL40P12            0,00PLPA-PR-U22-010326-002",10116442,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Osprzęt mechaniczny linii506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10116440,"2-Generator506326UGP22PLPAPL40P12            0,00PLPA-PR-U22-010326-002",10116443,,,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Osprzęt mechaniczny linii506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10116440,"2-Generator506326UGP22PLPAPL40P12            0,00PLPA-PR-U22-010326-002",10116443,"3-Generator nr 326UGP22PLPAPL43P12            0,00PLPA-PR-U22-010326-002",10116508,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Osprzęt mechaniczny linii506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10116440,"2-Generator506326UGP22PLPAPL40P12            0,00PLPA-PR-U22-010326-002",10116443,"3-Generator nr GM326UGP22PLPAPL43P12            0,00PLPA-PR-U22-010326-002",10116510,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Osprzęt mechaniczny linii506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10116440,"2-Generator506326UGP22PLPAPL40P12            0,00PLPA-PR-U22-010326-002",10116443,"3-Generator nr GU326UGP22PLPAPL43P12            0,00PLPA-PR-U22-010326-002",10116511,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Osprzęt mechaniczny linii506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10116440,"2-Generator506326UGP22PLPAPL40P12            0,00PLPA-PR-U22-010326-002",10116443,"3-Generator nr 326UGP22PLPAPL43P12            0,00PLPA-PR-U22-010326-002",10116513,,
PLPA-PR-U22-010326KJ LINIA 2,PLPA-PR-U22-010326-002KJ 2 PAKOWANIE506326,,,,"1-Osprzęt mechaniczny linii506326UGP22PLPAPL10P12            0,00PLPA-PR-U22-010326-002",10116440,"2-Generator506326UGP22PLPAPL40P12            0,00PLPA-PR-U22-010326-002",10116443,"3-Generator nr GU326UGP22PLPAPL43P12            0,00PLPA-PR-U22-010326-002",10116514,,
